id,time,S,I,R
12,43,0,2547,2453
12,44,0,2468,2532
12,45,0,2398,2602
12,46,0,2338,2662
12,47,0,2282,2718
12,48,0,2219,2781
12,49,0,2158,2842
12,50,0,2094,2906
12,51,0,2037,2963
12,52,0,1983,3017
12,53,0,1937,3063
12,54,0,1890,3110
12,55,0,1849,3151
12,56,0,1796,3204
12,57,0,1751,3249
12,58,0,1705,3295
12,59,0,1660,3340
12,60,0,1605,3395
12,61,0,1553,3447
12,62,0,1507,3493
12,63,0,1453,3547
12,64,0,1419,3581
12,65,0,1379,3621
12,66,0,1337,3663
12,67,0,1289,3711
12,68,0,1255,3745
12,69,0,1214,3786
12,70,0,1178,3822
12,71,0,1142,3858
12,72,0,1111,3889
12,73,0,1078,3922
12,74,0,1044,3956
12,75,0,1005,3995
12,76,0,964,4036
12,77,0,933,4067
12,78,0,906,4094
12,79,0,881,4119
8,0,4999,1,0
8,1,4999,1,0
8,2,4999,1,0
8,3,4999,1,0
8,4,4999,1,0
8,5,4997,3,0
8,6,4996,4,0
8,7,4996,4,0
8,8,4994,6,0
8,9,4992,8,0
8,10,4986,14,0
8,11,4948,22,30
8,12,4905,35,60
8,13,4858,52,90
8,14,4784,95,121
8,15,4690,157,153
8,16,4580,231,189
8,17,4410,365,225
8,18,4178,561,261
8,19,3889,810,301
8,20,3496,1154,350
8,21,3031,1561,408
8,22,2485,2037,478
8,23,1962,2493,545
8,24,1430,2961,609
8,25,1010,3285,705
8,26,678,3516,806
8,27,446,3652,902
8,28,280,3723,997
8,29,170,3715,1115
8,30,93,3683,1224
8,31,62,3610,1328
8,32,42,3531,1427
8,33,29,3462,1509
8,34,14,3373,1613
8,35,8,3296,1696
8,36,5,3223,1772
8,37,2,3137,1861
8,38,2,3059,1939
8,39,1,2988,2011
8,40,0,2913,2087
8,41,0,2832,2168
8,42,0,2755,2245
8,43,0,2672,2328
8,44,0,2611,2389
8,45,0,2547,2453
8,46,0,2481,2519
8,47,0,2414,2586
8,48,0,2357,2643
8,49,0,2298,2702
8,50,0,2235,2765
8,51,0,2178,2822
8,52,0,2119,2881
8,53,0,2058,2942
8,54,0,1994,3006
8,55,0,1939,3061
8,56,0,1881,3119
8,57,0,1828,3172
8,58,0,1778,3222
8,59,0,1735,3265
8,60,0,1682,3318
8,61,0,1643,3357
8,62,0,1595,3405
8,63,0,1552,3448
8,64,0,1514,3486
8,65,0,1472,3528
8,66,0,1441,3559
8,67,0,1406,3594
8,68,0,1368,3632
8,69,0,1334,3666
8,70,0,1287,3713
8,71,0,1249,3751
8,72,0,1217,3783
