id,time,S,I,R
11,42,8959,69,972
11,43,8917,81,1002
11,44,8872,95,1033
11,45,8824,109,1067
11,46,8785,117,1098
11,47,8738,133,1129
11,48,8687,150,1163
11,49,8641,165,1194
11,50,8587,186,1227
11,51,8528,213,1259
11,52,8472,237,1291
11,53,8417,259,1324
11,54,8347,291,1362
11,55,8285,322,1393
11,56,8215,357,1428
11,57,8137,396,1467
11,58,8062,438,1500
11,59,7960,504,1536
11,60,7879,547,1574
11,61,7779,606,1615
11,62,7665,681,1654
11,63,7547,750,1703
11,64,7434,825,1741
11,65,7305,903,1792
11,66,7177,986,1837
11,67,7047,1067,1886
11,68,6908,1158,1934
11,69,6774,1236,1990
11,70,6627,1336,2037
11,71,6460,1449,2091
11,72,6289,1566,2145
11,73,6112,1683,2205
11,74,5929,1799,2272
11,75,5752,1902,2346
11,76,5547,2049,2404
11,77,5366,2164,2470
11,78,5180,2285,2535
11,79,4992,2404,2604
17,0,9999,1,0
17,1,9999,1,0
17,2,9998,2,0
17,3,9998,2,0
17,4,9998,2,0
17,5,9998,2,0
17,6,9998,2,0
17,7,9998,2,0
17,8,9998,2,0
17,9,9997,3,0
17,10,9997,3,0
17,11,9966,4,30
17,12,9935,5,60
17,13,9904,5,91
17,14,9872,7,121
17,15,9842,7,151
17,16,9812,5,183
17,17,9782,4,214
17,18,9750,6,244
17,19,9718,8,274
17,20,9687,9,304
17,21,9656,10,334
17,22,9624,12,364
17,23,9591,15,394
17,24,9561,15,424
17,25,9530,16,454
17,26,9497,19,484
17,27,9464,22,514
17,28,9431,25,544
17,29,9399,27,574
17,30,9366,30,604
17,31,9333,32,635
17,32,9299,36,665
17,33,9263,42,695
17,34,9227,46,727
17,35,9191,52,757
17,36,9154,59,787
17,37,9115,65,820
17,38,9075,74,851
17,39,9036,83,881
17,40,9001,87,912
17,41,8961,95,944
17,42,8912,114,974
17,43,8860,131,1009
17,44,8803,155,1042
17,45,8757,161,1082
17,46,8706,179,1115
17,47,8644,207,1149
17,48,8592,224,1184
17,49,8524,256,1220
17,50,8450,295,1255
17,51,8386,324,1290
17,52,8326,348,1326
17,53,8252,384,1364
17,54,8180,419,1401
17,55,8108,454,1438
17,56,8021,501,1478
17,57,7925,560,1515
17,58,7827,621,1552
17,59,7737,667,1596
17,60,7624,740,1636
17,61,7512,809,1679
17,62,7394,883,1723
17,63,7272,961,1767
17,64,7139,1052,1809
17,65,7006,1145,1849
17,66,6868,1231,1901
17,67,6725,1325,1950
17,68,6577,1420,2003
17,69,6398,1547,2055
17,70,6224,1653,2123
17,71,6070,1739,2191
17,72,5874,1878,2248
17,73,5680,1996,2324
17,74,5500,2117,2383
17,75,5328,2221,2451
17,76,5128,2363,2509
17,77,4903,2522,2575
17,78,4698,2654,2648
17,79,4484,2779,2737
18,0,9999,1,0
18,1,9999,1,0
18,2,9999,1,0
18,3,9999,1,0
18,4,9998,2,0
18,5,9998,2,0
18,6,9998,2,0
18,7,9998,2,0
18,8,9998,2,0
18,9,9998,2,0
18,10,9998,2,0
18,11,9968,2,30
18,12,9938,2,60
18,13,9908,2,90
18,14,9878,2,120
18,15,9847,3,150
18,16,9816,4,180
18,17,9786,3,211
18,18,9756,3,241
18,19,9726,3,271
18,20,9696,3,301
18,21,9666,3,331
18,22,9636,3,361
18,23,9605,4,391
18,24,9575,4,421
18,25,9544,5,451
18,26,9514,5,481
18,27,9484,5,511
18,28,9453,6,541
18,29,9421,8,571
18,30,9390,9,601
18,31,9359,10,631
18,32,9328,11,661
18,33,9297,12,691
18,34,9266,13,721
18,35,9234,14,752
18,36,9202,16,782
18,37,9170,18,812
18,38,9139,19,842
18,39,9109,19,872
18,40,9077,21,902
18,41,9043,24,933
18,42,9012,24,964
18,43,8979,26,995
18,44,8947,27,1026
18,45,8912,32,1056
18,46,8878,35,1087
18,47,8848,33,1119
18,48,8815,36,1149
18,49,8782,39,1179
18,50,8744,47,1209
18,51,8709,51,1240
18,52,8675,54,1271
18,53,8636,61,1303
18,54,8598,66,1336
18,55,8560,73,1367
18,56,8518,84,1398
18,57,8485,86,1429
18,58,8441,100,1459
18,59,8396,115,1489
18,60,8356,123,1521
18,61,8304,143,1553
18,62,8259,154,1587
18,63,8213,166,1621
18,64,8167,178,1655
18,65,8122,190,1688
18,66,8072,208,1720
18,67,8018,229,1753
18,68,7965,246,1789
18,69,7892,284,1824
18,70,7828,312,1860
18,71,7770,332,1898
18,72,7694,376,1930
18,73,7630,408,1962
18,74,7553,444,2003
18,75,7465,498,2037
18,76,7390,535,2075
18,77,7305,574,2121
18,78,7204,629,2167
18,79,7098,692,2210
3,0,9999,1,0
3,1,9999,1,0
3,2,9999,1,0
3,3,9999,1,0
3,4,9999,1,0
3,5,9999,1,0
3,6,9999,1,0
3,7,9999,1,0
3,8,9998,2,0
3,9,9998,2,0
3,10,9998,2,0
3,11,9968,2,30
3,12,9938,2,60
3,13,9908,2,90
3,14,9878,2,120
3,15,9847,3,150
3,16,9817,3,180
3,17,9787,3,210
3,18,9756,4,240
3,19,9725,5,270
3,20,9694,6,300
3,21,9664,6,330
3,22,9633,7,360
3,23,9603,6,391
3,24,9573,6,421
3,25,9541,8,451
3,26,9512,7,481
3,27,9481,8,511
3,28,9451,8,541
3,29,9418,11,571
3,30,9387,12,601
3,31,9356,13,631
3,32,9323,16,661
3,33,9288,21,691
3,34,9253,26,721
3,35,9218,31,751
3,36,9183,36,781
3,37,9150,38,812
3,38,9112,46,842
3,39,9072,54,874
3,40,9033,63,904
3,41,8994,70,936
3,42,8954,77,969
3,43,8910,88,1002
3,44,8868,97,1035
3,45,8823,109,1068
3,46,8774,128,1098
3,47,8728,138,1134
3,48,8685,146,1169
3,49,8636,163,1201
3,50,8584,182,1234
3,51,8529,205,1266
3,52,8476,224,1300
3,53,8414,250,1336
3,54,8349,282,1369
3,55,8283,310,1407
3,56,8223,329,1448
3,57,8150,365,1485
3,58,8070,409,1521
3,59,7998,449,1553
3,60,7917,491,1592
3,61,7829,542,1629
3,62,7743,588,1669
3,63,7641,647,1712
3,64,7538,704,1758
3,65,7424,776,1800
3,66,7290,864,1846
3,67,7180,931,1889
3,68,7065,998,1937
3,69,6939,1069,1992
3,70,6799,1157,2044
3,71,6651,1252,2097
3,72,6508,1343,2149
3,73,6347,1449,2204
3,74,6194,1551,2255
3,75,6011,1673,2316
3,76,5821,1802,2377
3,77,5652,1914,2434
3,78,5449,2058,2493
3,79,5265,2159,2576
4,0,9999,1,0
4,1,9999,1,0
4,2,9999,1,0
4,3,9999,1,0
4,4,9999,1,0
4,5,9999,1,0
4,6,9998,2,0
4,7,9998,2,0
4,8,9998,1,1
4,9,9998,1,1
4,10,9998,1,1
4,11,9967,2,31
4,12,9936,3,61
4,13,9905,4,91
