id,time,S,I,R
15,3,9999,1,0
15,4,9999,1,0
15,5,9999,1,0
15,6,9999,1,0
15,7,9999,1,0
15,8,9999,1,0
15,9,9999,1,0
15,10,9998,2,0
15,11,9998,2,0
15,12,9998,2,0
15,13,9998,2,0
15,14,9998,2,0
15,15,9998,2,0
15,16,9998,2,0
15,17,9998,2,0
15,18,9998,2,0
15,19,9998,2,0
15,20,9998,2,0
15,21,9998,2,0
15,22,9998,2,0
15,23,9998,2,0
15,24,9997,3,0
15,25,9997,3,0
15,26,9997,3,0
15,27,9997,3,0
15,28,9996,4,0
15,29,9996,4,0
15,30,9995,5,0
15,31,9993,7,0
15,32,9990,10,0
15,33,9990,10,0
15,34,9988,11,1
15,35,9988,11,1
15,36,9988,11,1
15,37,9988,11,1
15,38,9987,12,1
15,39,9985,14,1
15,40,9983,13,4
15,41,9982,13,5
15,42,9980,15,5
15,43,9978,17,5
15,44,9975,20,5
15,45,9972,22,6
15,46,9967,26,7
15,47,9962,31,7
15,48,9954,38,8
15,49,9949,43,8
15,50,9945,47,8
15,51,9942,50,8
15,52,9933,59,8
15,53,9924,68,8
15,54,9915,76,9
15,55,9900,90,10
15,56,9882,108,10
15,57,9869,121,10
15,58,9856,133,11
15,59,9835,150,15
15,60,9806,177,17
15,61,9782,199,19
15,62,9744,235,21
15,63,9715,264,21
15,64,9671,306,23
15,65,9632,340,28
15,66,9584,384,32
15,67,9521,439,40
15,68,9462,495,43
15,69,9399,555,46
15,70,9327,626,47
15,71,9239,706,55
15,72,9128,809,63
15,73,9011,912,77
15,74,8859,1059,82
15,75,8725,1174,101
15,76,8553,1335,112
15,77,8371,1511,118
15,78,8175,1695,130
15,79,7963,1893,144
7,0,9999,1,0
7,1,9999,1,0
7,2,9999,1,0
7,3,9999,1,0
7,4,9999,1,0
7,5,9999,1,0
7,6,9999,1,0
7,7,9999,1,0
7,8,9999,1,0
7,9,9999,1,0
7,10,9999,1,0
7,11,9999,1,0
7,12,9999,1,0
7,13,9999,1,0
7,14,9998,2,0
7,15,9998,2,0
7,16,9997,3,0
7,17,9996,4,0
7,18,9995,5,0
7,19,9993,7,0
7,20,9993,7,0
7,21,9992,8,0
7,22,9990,10,0
7,23,9989,11,0
7,24,9988,11,1
7,25,9983,16,1
7,26,9981,18,1
7,27,9981,17,2
7,28,9976,22,2
7,29,9975,23,2
7,30,9967,31,2
7,31,9961,36,3
7,32,9957,40,3
7,33,9952,45,3
7,34,9946,51,3
7,35,9935,62,3
7,36,9922,75,3
7,37,9911,85,4
7,38,9894,101,5
7,39,9867,126,7
7,40,9852,137,11
7,41,9826,163,11
7,42,9800,187,13
7,43,9772,215,13
7,44,9745,238,17
7,45,9712,268,20
7,46,9670,305,25
7,47,9603,370,27
7,48,9545,423,32
7,49,9502,463,35
7,50,9431,527,42
7,51,9369,586,45
7,52,9283,668,49
7,53,9197,747,56
7,54,9078,859,63
7,55,8971,961,68
7,56,8825,1095,80
7,57,8680,1228,92
7,58,8516,1376,108
7,59,8320,1559,121
7,60,8116,1752,132
7,61,7896,1954,150
7,62,7670,2154,176
7,63,7396,2411,193
7,64,7112,2674,214
7,65,6838,2926,236
7,66,6510,3231,259
7,67,6177,3535,288
7,68,5839,3840,321
7,69,5512,4124,364
7,70,5168,4432,400
7,71,4813,4744,443
7,72,4478,5037,485
7,73,4160,5302,538
7,74,3825,5585,590
7,75,3547,5809,644
7,76,3234,6064,702
7,77,2933,6284,783
7,78,2661,6486,853
7,79,2430,6656,914
11,0,9999,1,0
11,1,9999,1,0
11,2,9999,1,0
11,3,9999,1,0
11,4,9999,1,0
11,5,9998,2,0
11,6,9998,2,0
11,7,9998,2,0
11,8,9998,2,0
11,9,9998,2,0
11,10,9996,4,0
11,11,9995,5,0
11,12,9994,6,0
11,13,9993,7,0
11,14,9993,7,0
11,15,9992,8,0
11,16,9990,10,0
11,17,9990,10,0
11,18,9989,11,0
11,19,9988,12,0
11,20,9987,13,0
11,21,9986,14,0
11,22,9985,15,0
11,23,9983,17,0
11,24,9981,19,0
